up	I-NEG
and	O
occasionally	O
crashes	O
completely	O
.	O

after	O
paying	O
several	O
hundred	O
dollars	O
for	O
this	O
service	B-NEG
,	O
it	O
is	O
frustrating	O
that	O
you	O
can	O
not	O
get	O
help	O
after	O
hours	O
.	O

i	O
have	O
had	O
the	O
luxury	O
(	O
sarcasm	O
)	O
of	O
owning	O
2	O
of	O
these	O
laptops	O
.	O

what	O
a	O
waste	O
.	O

it	O
was	O
a	O
total	O
dhell	O
experience	O
that	O
i	O
will	O
never	O
repeat	O
.	O

there	O
are	O
a	O
few	O
flaws	O
as	O
well	O
that	O
i	O
noticed	O
.	O

completely	O
worth	O
every	O
single	O
penny	O
dime	O
and	O
nickel	O
.	O

i	O
tried	O
to	O
upgrade	O
it	O
to	O
a	O
newer	O
version	O
a	O
couple	O
of	O
months	O
ago	O
and	O
i	O
still	O
have	O
the	O
same	O
problem	O
.	O

)	O
in	O
the	O
past	O
four	O
years	O
i	O
've	O
had	O
it	O
i	O
have	O
never	O
once	O
gotten	O
a	O
virus	O
.	O

i	O
love	O
the	O
operating	B-POS
system	I-POS
and	O
the	O
preloaded	B-POS
software	I-POS
.	O

they	O
were	O
great	O
in	O
handling	O
this	O
problem	O
,	O
and	O
i	O
'm	O
looking	O
forward	O
in	O
purchasing	O
additonal	O
products	O
from	O
them	O
in	O
the	O
future	O
.	O

i	O
've	O
tried	O
going	O
back	O
to	O
xl	O
but	O
there	O
still	O
problems	O
.	O

the	O
best	O
thing	O
about	O
this	O
laptop	O
is	O
the	O
price	B-POS
along	O
with	O
some	O
of	O
the	O
newer	O
features	B-POS
.	O

after	O
numerous	O
attempts	O
of	O
trying	O
(	O
including	O
setting	O
the	O
clock	B-NEG
in	I-NEG
bios	I-NEG
setup	I-NEG
directly	O
)	O
,	O
i	O
gave	O
up	O
(	O
i	O
am	O
a	O
techie	O
)	O
.	O

you	O
will	O
not	O
be	O
able	O
to	O
talk	O
to	O
an	O
american	O
warranty	B-NEG
service	I-NEG
is	O
out	O
of	O
country	O
.	O

but	O
it	O
may	O
be	O
potentially	O
hundreds	O
or	O
thousands	O
in	O
the	O
near	O
future	O
.	O

has	O
met	O
or	O
exceeded	O
my	O
needs	O
for	O
a	O
compact	O
travel	O
device	O
.	O

but	O
now	O
i	O
have	O
realized	O
its	O
a	O
problem	O
with	O
this	O
brand	B-NEG
.	O

it	O
can	O
not	O
save	O
the	O
correct	O
date	O
and	O
time	O
i	O
set	O
.	O

i	O
sent	O
it	O
back	O
to	O
toshiba	O
twice	O
they	O
covered	O
it	O
under	O
the	O
warranty	B-POS
.	O

and	O
this	O
is	O
n't	O
just	O
my	O
one	O
experine	O
.	O

they	O
sent	O
me	O
a	O
replacement	O
part	O
and	O
without	O
informing	O
me	O
are	O
requiring	O
that	O
i	O
return	O
it	O
within	O
15	O
days	O
or	O
contact	O
them	O
and	O
let	O
them	O
know	O
the	O
broken	O
part	O
will	O
be	O
returned	O
later	O
.	O

i	O
was	O
looking	O
for	O
a	O
mac	O
which	O
is	O
portable	O
and	O
has	O
all	O
the	O
features	B-POS
that	O
i	O
was	O
looking	O
for	O
.	O

i	O
would	O
highly	O
recommend	O
this	O
one	O
to	O
my	O
friends	O

i	O
honestly	O
love	O
my	O
mac	O
,	O
thats	O
why	O
i	O
am	O
a	O
self	O
proclaimed	O
mac	O
addict	O
.	O

and	O
these	O
are	O
some	O
reasons	O
you	O
should	O
get	O
a	O
macbook	O
pro	O
.	O

also	O
kinda	O
loud	O
when	O
the	O
fan	B-NEG
was	O
running	O
.	O

in	O
desparation	O
,	O
i	O
called	O
their	O
customer	B-NEU
service	I-NEU
number	I-NEU
and	O
was	O
told	O
that	O
my	O
warranty	B-NEG
had	O
expired	O
(	O
2	O
days	O
old	O
)	O
and	O
that	O
the	O
priviledge	O
of	O
talking	B-NEG
to	I-NEG
a	I-NEG
technician	I-NEG
would	O
cost	O
me	O
(	O
have	O
your	O
credit	O
card	O
ready	O
)	O
.	O

i	O
purchased	O
this	O
laptop	O
while	O
on	O
a	O
business	O
trip	O
to	O
keep	O
up	O
with	O
my	O
email	O
.	O

there	O
also	O
seemed	O
to	O
be	O
a	O
problem	O
with	O
the	O
hard	B-NEG
disc	I-NEG
as	O
certain	O
times	O
windows	B-NEG
loads	O
but	O
claims	O
to	O
not	O
be	O
able	O
to	O
find	O
any	O
drivers	B-NEU
or	O
files	O
.	O

drivers	B-POS
updated	O
ok	O
but	O
the	O
bios	B-NEG
update	I-NEG
froze	O
the	O
system	B-NEG
up	O
and	O
the	O
computer	O
shut	O
down	O
.	O

they	O
lost	O
my	O
laptop	O
for	O
a	O
month	O

spent	O
2	O
hours	O
on	O
phone	O
with	O
hp	B-NEU
technical	I-NEU
support	I-NEU
.	O

this	O
is	O
my	O
second	O
laptop	O
,	O
and	O
it	O
is	O
head	O
and	O
shoulders	O
above	O
my	O
first	O
.	O

at	O
first	O
!	O

speaking	O
of	O
the	O
browser	B-NEG
,	O
it	O
too	O
has	O
problems	O
.	O

i	O
think	O
just	O
going	O
from	O
pc	O
to	O
mac	O
has	O
gotten	O
me	O
totally	O
spoiled	O
and	O
i	O
ca	O
n't	O
imagine	O
ever	O
going	O
back	O
.	O

the	O
keyboard	B-NEG
is	O
too	O
slick	O
.	O

nightly	O
my	O
computer	O
defrags	O
itself	O
and	O
runs	O
a	O
virus	B-NEU
scan	I-NEU
.	O

it	O
's	O
like	O
9	B-NEG
punds	I-NEG
,	O
but	O
if	O
you	O
can	O
look	O
past	O
it	O
,	O
it	O
's	O
great	O
!	O

it	O
's	O
just	O
as	O
fast	O
with	O
one	O
program	B-NEU
open	O
as	O
it	O
is	O
with	O
sixteen	O
open	O
.	O

still	O
under	O
warrenty	B-NEG
so	O
called	O
toshiba	O
,	O
no	O
help	O
at	O
all	O
.	O

i	O
was	O
happy	O
with	O
my	O
purchase	O
of	O
a	O
toshiba	O
satellite	O
l305d-s5934	O
laptop	O
until	O
it	O
came	O
time	O
to	O
have	O
it	O
repaired	O
under	O
the	O
toshiba	B-NEG
warranty	I-NEG
.	O

i	O
love	O
it	O
!	O

amazing	O
quality	B-POS
!	O

the	O
fact	O
that	O
you	O
can	O
spend	O
over	O
100	O
on	O
just	O
a	O
webcam	B-NEU
underscores	O
the	O
value	B-POS
of	O
this	O
machine	O
.	O

i	O
mainly	O
use	O
it	O
for	O
email	O
,	O
internet	B-NEU
,	O
and	O
managing	B-NEU
personal	I-NEU
files	I-NEU
(	O
pics	O
,	O
vids	O
,	O
etc	O
.	O
)	O
.	O

a	O
month	O
or	O
so	O
ago	O
,	O
the	O
freaking	O
motherboard	B-NEG
just	O
died	O
.	O

the	O
system	B-NEG
it	O
comes	O
with	O
does	O
not	O
work	O
properly	O
,	O
so	O
when	O
trying	O
to	O
fix	O
the	O
problems	O
with	O
it	O
it	O
started	O
not	O
working	O
at	O
all	O
.	O

then	O
after	O
4	O
or	O
so	O
months	O
the	O
charger	B-NEG
stopped	O
working	O
so	O
i	O
was	O
forced	O
to	O
go	O
out	O
and	O
buy	O
new	O
hardware	B-NEG
just	O
to	O
keep	O
this	O
computer	O
running	O
.	O

i	O
took	O
it	O
back	O
to	O
best	O
buy	O
where	O
they	O
were	O
so	O
helpful	O
and	O
immediately	O
gave	O
me	O
a	O
new	O
one	O
.	O

if	O
you	O
had	O
pc	O
for	O
four	O
years	O
i	O
can	O
almost	O
gaurentee	O
that	O
something	O
would	O
of	O
gone	O
wrong	O
by	O
now	O
,	O
maybe	O
even	O
forcing	O
you	O
to	O
replace	O
your	O
entire	O
computer	O
.	O

2	O
weeks	O
after	O
giving	O
the	O
computer	O
for	O
repair	O
called	O
headquarters	O
,	O
they	O
report	O
that	O
they	O
have	O
not	O
looked	O
at	O
it	O
yet	O
but	O
it	O
is	O
on	O
the	O
top	O
of	O
the	O
stack	O
.	O

this	O
machine	O
delivers	O
.	O

then	O
2	O
of	O
my	O
nephews	O
were	O
going	O
into	O
music	O
and	O
both	O
fell	O
in	O
love	O
with	O
the	O
macbook	O
pro	O
.	O

i	O
complain	O
again	O
...	O

this	O
laptop	O
is	O
insane	O
!	O

if	O
a	O
website	O
ever	O
freezes	O
(	O
which	O
is	O
rare	O
)	O
,	O
its	O
really	O
easy	O
to	O
force	B-POS
quit	I-POS
.	O

it	O
does	O
run	O
a	O
little	O
warm	O
but	O
that	O
is	O
a	O
negligible	O
concern	O
.	O

it	O
rarely	O
works	B-NEG
and	O
when	O
it	O
does	O
it	O
's	O
incredibly	O
slow	O
.	O

i	O
also	O
enjoy	O
the	O
fact	O
that	O
my	O
macbook	O
pro	O
laptop	O
allows	O
me	O
to	O
run	O
windows	B-POS
7	I-POS
on	O
it	O
by	O
using	O
the	O
vmware	B-NEU
program	I-NEU
.	O

it	O
's	O
so	O
much	O
easier	O
to	O
navigate	B-POS
through	O
the	O
operating	B-POS
system	I-POS
,	O
to	O
find	B-POS
files	I-POS
,	O
and	O
it	O
runs	B-POS
a	O
lot	O
faster	O
!	O

purchased	O
a	O
toshiba	O
lap	O
top	O
it	O
worked	O
good	O
until	O
just	O
after	O
the	O
warrenty	B-NEG
went	O
out	O
.	O

i	O
always	O
swore	O
by	O
pcs	O
and	O
would	O
never	O
consider	O
a	O
mac	O
.	O

what	O
an	O
elegant	O
,	O
wonderful	O
machine	O
.	O

this	O
is	O
now	O
my	O
3rd	O
macbook	O
pro	O
and	O
i	O
really	O
honestly	O
love	O
it	O
!	O

for	O
2	O
months	O
.	O

i	O
wanted	O
to	O
purchase	O
the	O
extended	B-NEU
warranty	I-NEU
and	O
they	O
refused	O
,	O
because	O
they	O
knew	O
it	O
was	O
trouble	O
.	O

do	O
you	O
ever	O
think	O
hp	O
would	O
do	O
that	O
?	O
never	O
!	O

we	O
upgraded	O
the	O
memory	B-NEU
to	O
four	O
gigabytes	O
in	O
order	O
to	O
take	O
advantage	O
of	O
the	O
performace	B-POS
increase	O
in	O
speed	B-POS
.	O

it	O
's	O
not	O
like	O
i	O
have	O
used	O
for	O
half	O
a	O
year	O
and	O
then	O
complained	O
about	O
it	O
.	O

still	O
trying	O
to	O
learn	O
how	O
to	O
use	O
it	O
.	O

the	O
reality	O
was	O
,	O
it	O
heated	O
up	O
very	O
quickly	O
,	O
and	O
took	O
way	O
too	O
long	O
to	O
do	O
simple	O
things	O
,	O
like	O
opening	B-NEG
my	I-NEG
documents	I-NEG
folder	I-NEG
.	O

i	O
bought	O
the	O
netbook	O
because	O
it	O
was	O
smaller	O
and	O
lighter	O
for	O
me	O
to	O
carry	O
around	O
.	O

the	O
genius	O
at	O
the	O
apple	O
store	O
advised	O
me	O
that	O
there	O
was	O
nothing	O
about	O
my	O
use	O
of	O
the	O
computer	O
that	O
caused	O
this	O
failure	O
.	O

we	O
'll	O
save	O
our	O
money	O
to	O
replace	O
it	O
with	O
a	O
mac	O
again	O
!	O

thank	O
you	O
for	O
your	O
great	O
product	O
!	O

this	O
company	O
truely	O
does	O
make	O
horrible	O
products	O
and	O
doesnt	O
seem	O
to	O
because	O
they	O
are	O
certain	O
things	O
like	O
this	O
never	O
happen	O
...	O

i	O
had	O
always	O
used	O
pcs	O
and	O
been	O
constantly	O
frustrated	O
by	O
the	O
crashing	O
and	O
the	O
poorly	O
designed	O
operating	B-NEG
systems	I-NEG
that	O
were	O
never	O
very	O
intuitive	O
.	O

sorry	O
toshiba	O
,	O
but	O
1st	O
impressions	O
do	O
count	O
for	O
something	O
.	O

then	O
,	O
within	O
5	O
months	O
,	O
the	O
charger	B-NEG
crapped	O
out	O
on	O
me	O
.	O

and	O
if	O
you	O
have	O
a	O
iphone	O
or	O
ipod	O
touch	O
you	O
can	O
connect	O
and	O
download	O
songs	O
to	O
it	O
at	O
high	O
speed	B-POS
.	O

overall	O
this	O
laptop	O
is	O
great	O
.	O

i	O
love	O
the	O
glass	B-POS
touchpad	I-POS
.	O

i	O
continued	O
to	O
take	O
the	O
computer	O
in	O
again	O
and	O
they	O
replaced	O
the	O
hard	B-NEG
drive	I-NEG
and	O
mother	B-NEG
board	I-NEG
yet	O
again	O
.	O

i	O
am	O
using	O
the	O
external	B-POS
speaker	I-POS
-	O
sound	B-POS
is	O
good	O
.	O

the	O
apple	O
mc371ll	O
/	O
a	O
2.4ghz	O
15.4-inch	O
macbook	O
pro	O
notebook	O
is	O
a	O
horrible	O
waste	O
of	O
money	O
.	O

ok	O
,	O
this	O
is	O
probably	O
the	O
best	O
laptop	O
series	O
ever	O
devised	O
by	O
apple	O
.	O

as	O
of	O
a	O
couple	O
weeks	O
ago	O
the	O
middle	O
portion	O
of	O
the	O
laptop	O
from	O
top	O
to	O
bottom	O
,	O
,	O
,	O
about	O
4	O
inches	O
across	O
is	O
hardly	O
visible	O
.	O

still	O
testing	O
the	O
battery	B-NEG
life	I-NEG
as	O
i	O
thought	O
it	O
would	O
be	O
better	O
,	O
but	O
am	O
very	O
happy	O
with	O
the	O
upgrade	O
.	O

then	O
hp	O
sends	O
it	O
back	O
to	O
me	O
with	O
the	O
hardware	B-NEG
screwed	O
up	O
,	O
not	O
able	O
to	O
connect	O
.	O

i	O
just	O
hope	O
the	O
reputation	O
that	O
toshiba	O
has	O
is	O
true	O
and	O
i	O
wo	O
n't	O
have	O
to	O
worry	O
about	O
a	O
crash	O
.	O

oh	O
yeah	O
,	O
do	O
n't	O
forget	O
the	O
expensive	O
shipping	B-NEG
to	O
and	O
from	O
hp	O
.	O

i	O
would	O
recommend	O
anyone	O
to	O
buy	O
from	O
pcconnection	O
express	O
.	O

good	O
luck	O
.	O

everything	O
is	O
so	O
easy	O
to	O
use	B-POS
,	O
mac	B-POS
software	I-POS
is	O
just	O
so	O
much	O
simpler	O
than	O
microsoft	B-NEG
software	I-NEG
.	O

my	O
favorite	O
by	O
far	O
,	O
although	O
the	O
most	O
expensive	O
,	O
was	O
my	O
sony	O
.	O

and	O
if	O
you	O
do	O
a	O
lot	O
of	O
writing	O
,	O
editing	B-NEG
is	O
a	O
problem	O
since	O
there	O
is	O
no	O
forward	O
delete	B-NEG
key	I-NEG
.	O

also	O
i	O
typed	O
faster	O
then	O
then	O
letters	O
would	O
show	O
and	O
it	O
got	O
to	O
be	O
realy	O
annoying	O
.	O

as	O
an	O
owner	O
of	O
a	O
toshiba	O
satalite	O
laptop	O
computer	O
things	O
you	O
should	O
know	O
before	O
you	O
buy	O
.	O

its	O
ease	O
of	O
use	B-POS
and	O
the	O
top	O
service	B-POS
from	O
apple	O
-	O
be	O
it	O
their	O
phone	B-POS
assistance	I-POS
or	O
bellying	O
up	O
to	O
the	O
genius	B-POS
bar	I-POS
-	O
can	O
not	O
be	O
beat	O
.	O

it	O
has	O
a	O
10	O
hour	O
battery	B-POS
life	I-POS
when	O
you	O
're	O
doing	O
web	B-NEU
browsing	I-NEU
and	O
word	B-NEU
editing	I-NEU
,	O
making	O
it	O
perfect	O
for	O
the	O
classroom	O
or	O
office	O
,	O
and	O
in	O
terms	O
of	O
gaming	B-NEU
and	O
movie	B-NEU
playing	I-NEU
it	O
'll	O
have	O
a	O
battery	B-POS
life	I-POS
of	O
just	O
over	O
5	O
hours	O
.	O

i	O
shipped	O
out	O
on	O
saturday	O
,	O
july	O
17	O
.	O

i	O
bought	O
it	O
for	O
really	O
cheap	O
also	O
and	O
it	O
's	O
amazing	O
.	O

acer	O
has	O
set	O
me	O
up	O
with	O
free	O
recovery	B-POS
discs	I-POS
,	O
when	O
they	O
are	O
available	O
since	O
i	O
asked	O
.	O

i	O
also	O
purchased	O
office	B-NEU
max	I-NEU
's	I-NEU
max	I-NEU
assurance	I-NEU
with	O
the	O
no	O
lemon	O
clause	O
.	O

if	O
you	O
find	O
yourself	O
in	O
the	O
market	O
for	O
a	O
new	O
laptop	O
(	O
and	O
have	O
the	O
money	O
)	O
do	O
n't	O
exclude	O
looking	O
at	O
the	O
mbps	O
.	O

i	O
eventually	O
did	O
the	O
migration	O
from	O
my	O
imac	B-NEU
backup	I-NEU
disc	I-NEU
which	O
uses	O
usb	B-NEU
.	O

those	O
things	O
are	O
very	O
important	O
-	O
vital	O
even	O
!	O

they	O
say	O
it	O
will	O
take	O
up	O
to	O
two	O
weeks	O
.	O

i	O
did	O
n't	O
like	O
one	O
thing	O
about	O
it	O
.	O

the	O
battery	B-POS
life	I-POS
seems	O
to	O
be	O
very	O
good	O
,	O
and	O
have	O
had	O
no	O
issues	O
with	O
it	O
.	O

enabling	O
the	O
battery	B-NEG
timer	I-NEG
is	O
useless	O
.	O

temperatures	B-NEU
on	O
the	O
outside	O
were	O
alright	O
but	O
i	O
did	O
not	O
track	O
in	O
core	B-NEU
processing	I-NEU
unit	I-NEU
temperatures	I-NEU
.	O

yeah	O
,	O
to	O
you	O
.	O

i	O
got	O
a	O
mac	O
as	O
my	O
hs	O
graduation	O
gift	O
.	O

i	O
have	O
now	O
had	O
it	O
for	O
1.5	O
months	O
and	O
love	O
it	O
.	O

it	O
turned	O
out	O
it	O
's	O
not	O
really	O
a	O
problem	O
to	O
have	O
a	O
mac	O
.	O

page	O
just	O
disapeared	O
after	O
you	O
got	O
yahoo	O
or	O
downloaded	O
something	O
.	O

images	O
can	O
be	O
multi-selected	O
and	O
viewed	O
swiftly	O
or	O
in	O
slideshow	O
mode	O
.	O

going	O
to	O
bring	O
it	O
to	O
service	B-NEU
today	O
.	O

there	O
is	O
no	O
need	O
to	O
purchase	O
virus	B-POS
protection	I-POS
for	I-POS
mac	I-POS
,	O
which	O
saves	O
me	O
a	O
lot	O
of	O
time	O
and	O
money	O
.	O

but	O
we	O
had	O
paid	O
for	O
bluetooth	B-NEG
,	O
and	O
there	O
was	O
none	O
.	O

so	O
,	O
i	O
paid	O
a	O
visit	O
to	O
lg	B-NEU
notebook	I-NEU
service	I-NEU
center	I-NEU
at	O
alexandra	O
road	O
,	O
hoping	O
they	O
can	O
make	O
the	O
hinge	B-NEG
tighter	O
.	O

my	O
daughter	O
uses	O
it	O
for	O
games	B-NEU
,	O
email	O
,	O
facebook	O
,	O
pictures	O
and	O
music	O
.	O

laptop	O
is	O
to	O
be	O
used	O
like	O
a	O
netbook	O
.	O

it	O
is	O
always	O
reliable	O
,	O
never	O
bugged	O
and	O
responds	B-POS
well	O
.	O

after	O
about	O
a	O
week	O
i	O
finally	O
got	O
it	O
back	O
and	O
was	O
told	O
that	O
the	O
motherboard	B-NEG
had	O
failed	O
and	O
so	O
they	O
installed	O
a	O
new	O
motherboard	B-NEU
.	O

trying	O
to	O
balance	O
all	O
of	O
my	O
roles	O
leaves	O
very	O
little	O
time	O
for	O
me	O
to	O
do	O
anything	O
,	O
so	O
i	O
want	O
to	O
manage	O
my	O
time	O
i	O
do	O
have	O
to	O
be	O
the	O
most	O
efficient	O
.	O

it	O
was	O
slow	O
,	O
locked	O
up	O
,	O
and	O
also	O
had	O
hardware	B-NEG
replaced	O
after	O
only	O
2	O
months	O
!	O

they	O
had	O
to	O
replace	O
the	O
motherboard	B-NEG
in	O
april	O

yes	O
,	O
the	O
computer	O
was	O
light	O
weight	O
,	O
less	O
expensive	O
than	O
the	O
average	O
laptop	O
,	O
and	O
was	O
pretty	O
self	O
explantory	O
in	O
use	B-POS
.	O

also	O
,	O
if	O
you	O
need	O
to	O
talk	O
to	O
a	O
representive	B-NEG
at	I-NEG
microsoft	I-NEG
,	O
there	O
is	O
a	O
charge	O
,	O
which	O
i	O
believe	O
is	O
robbery	O
,	O
since	O
you	O
are	O
charged	O
enormous	O
amounts	O
for	O
a	O
very	O
badly	O
designed	O
system	B-NEG
,	O
which	O
most	O
people	O
would	O
have	O
went	O
with	O
xp	B-POS
if	O
they	O
could	O
.	O

there	O
is	O
a	O
little	O
indent	O
to	O
help	O
open	O
it	O
-	O
but	O
good	O
luck	O
with	O
that	O
.	O

i	O
love	O
windows	B-POS
7	I-POS
which	O
is	O
a	O
vast	O
improvment	O
over	O
vista	B-NEG
.	O

also	O
,	O
i	O
have	O
alot	O
of	O
trouble	O
with	O
it	O
getting	O
very	O
hot	O
,	O
and	O
not	O
even	O
sitting	O
on	O
anything	O
to	O
make	O
it	O
hot	O
.	O

it	O
was	O
a	O
great	O
deal	O
after	O
all	O
.	O

this	O
mac	O
is	O
great	O
!	O

keyboard	B-POS
is	O
great	O
,	O
very	O
quiet	O
for	O
all	O
the	O
typing	O
that	O
i	O
do	O
.	O

i	O
grew	O
up	O
in	O
a	O
design	O
family	O
so	O
it	O
only	O
made	O
sense	O
.	O

gave	O
phonenumber	O
.	O

it	O
would	O
take	O
up	O
too	O
much	O
time	O
to	O
do	O
reaearch	O
